id,tipo_rel,x_tsne,y_tsne,x_umap,y_umap,x_isomap,y_isomap,x_mds,y_mds,x_lle,y_lle
1122,Ato_Substituicao,-10.087076,-18.231089,3.726776361465454,1.9993014335632324,-0.9312862650587306,-0.3011104270600657,-0.7012086792075716,1.8266616104482347,0.004730200643277755,0.010691435717467954
1123,Ato_Substituicao,7.061205,-18.047445,2.5805068016052246,0.9587966203689575,-0.20593391607614323,-0.014263529431288535,-1.283490552842637,1.2555427116886093,0.0012750022431262944,-0.005434720804370057
1124,Ato_Substituicao,7.0784235,-18.08848,2.4823665618896484,0.8260116577148438,-0.4061984547164031,-0.03128978050697093,-1.3453122982311363,1.2858742550788613,0.0011605462021115863,-0.005678865994286326
1125,Ato_Substituicao,7.079759,-18.109686,2.7029685974121094,0.9594529867172241,-0.2055001704265166,-0.014388033746731928,-1.3755370586138043,1.3521379445833996,0.0012920070442964454,-0.005650663854261473
1126,Ato_Substituicao,7.121131,-18.056746,2.4997236728668213,0.5694816708564758,-0.2052484639497314,-0.014331104996179565,-1.4011544478645501,1.5716183714539567,0.0017028776533041289,-0.004714653291065407
1127,Ato_Substituicao,3.2692943,-17.51559,4.569533348083496,-0.20090346038341522,-0.7854802832614864,-0.06902895710096502,-0.9943779637570417,1.451818899641749,0.004581549108117641,-0.00031348222239770064
1128,Ato_Substituicao,3.2641344,-17.45297,4.281095027923584,-0.3285086452960968,-0.784604758950665,-0.06861154960627076,-0.7506803987135067,1.7555999288585538,0.004581360427696052,-0.00031648336533729774
1129,Ato_Substituicao,3.6270523,-12.324867,3.245361804962158,-0.5232805609703064,-0.5784870474766145,-0.08138768904490605,-1.0706307338952088,1.3308393648062953,0.00469014862887295,0.0014138972556396027
1130,Ato_Substituicao,0.501066,-13.789469,3.863736629486084,0.5615838766098022,-0.5983120805987243,-0.03937192416552037,-1.1001646089993302,1.9236336153208862,0.004631690656112393,0.00048406711402987097
1131,Ato_Substituicao,4.6561837,-10.5455065,3.8415634632110596,-0.029468916356563568,-0.20383342913873292,-0.014047017462503782,-0.7071505697156238,0.8223008961239412,0.004676697765441512,-0.0005069398722422842
1132,Ato_Substituicao,4.6000204,-10.475712,4.034592151641846,-0.33353468775749207,-0.20383923915752286,-0.014048119997636834,-0.7358858257650777,0.7473662744952801,0.004646234544866297,-0.0006528139991111884
1133,Ato_Substituicao,4.334752,-10.339242,4.349794387817383,-0.2807767987251282,-0.2038322913195639,-0.014046801482181553,-0.19309078405046967,1.620308877008782,0.004000190712954362,-0.00395318395187381
1134,Ato_Substituicao,4.369542,-10.310447,4.617148399353027,-0.6524531245231628,-0.20383013931172325,-0.014046393070786038,-0.2666715118061558,1.0514384432375965,0.004313097932326385,-0.002718151580078111
1135,Ato_Substituicao,-3.4898148,-12.798296,5.1730570793151855,1.6213865280151367,-0.3599312561212299,-0.18796178136260158,0.15258256057500297,2.2823245352941957,0.002682754072060606,-0.0028754322931868587
1136,Ato_Substituicao,-2.0263147,-12.401924,4.831491470336914,1.3289631605148315,-0.5659324647301535,-0.013795952097179258,-0.5047898682003523,1.1783734324948862,-0.00026169387654469497,-0.0071452466417803815
1137,Ato_Substituicao,-1.3235878,-12.268013,4.8434038162231445,0.46922773122787476,-0.20870857795956183,-0.016072928852408172,0.01741262559950642,1.3833899699098309,0.0021529543597601027,-0.010409120757219378
1138,Ato_Substituicao,2.0489,-9.947494,4.10053014755249,0.16318339109420776,-0.5484265569790067,-0.018368400895377102,-0.49582275419953753,0.9953641424319851,0.004921621664012677,-0.000337905418078272
1139,Ato_Substituicao,0.79339266,-9.815049,4.80343770980835,0.07395098358392715,-0.5647266194243865,-0.01753506991674177,-0.6156309219556719,1.8062230940699089,0.0046222877756343615,-0.0017626711777676914
1140,Ato_Substituicao,0.37050012,-9.29392,4.493332862854004,0.04702518507838249,-0.20755960200861107,-0.005568162314920234,-0.7006013706694186,1.2820707755408554,0.004885638715700802,0.0003140661185919726
1141,Ato_Substituicao,-1.7112168,-11.715771,5.091069221496582,1.0997368097305298,-0.20858555441707888,-0.014875139413658126,-0.07756221038643553,2.2101371125189027,0.0019119021623927011,-0.010104632527345713
1142,Ato_Substituicao,0.5724454,-6.038182,6.702674388885498,-0.5204227566719055,-0.815471712524333,0.38341624278805514,-0.2978579409731444,2.9349936736318307,0.005931788404091948,-0.0009775103997994245
1143,Ato_Substituicao,0.1493042,-6.1505823,6.773128986358643,0.22183051705360413,-0.5790012824100187,0.2800703040940002,-0.32331008171969844,2.945063321477784,0.006096894331683643,-0.0009388827982119418
1144,Ato_Substituicao,0.11443396,-6.2114835,6.643186092376709,-0.0037805703468620777,-0.5826087749709333,0.32764599069105976,-0.32575440879425044,3.0530330149846634,0.006248947624018095,-0.0009033089452196042
1145,Ato_Substituicao,0.5574168,-5.904974,7.494572162628174,0.5785480737686157,-0.8521737266057502,0.4234492079165361,-0.34305026682471534,3.044067493387764,0.005930889482610549,-0.0009777207083047543
1146,Ato_Substituicao,0.9887232,-6.344188,6.535364151000977,-0.08497381955385208,-0.8420211999763451,0.3457151431055727,-0.010461196986013546,1.695827964171886,0.005336986457184563,-0.0011166681693838575
1147,Ato_Substituicao,0.9309795,-6.2125654,6.063118934631348,-0.12966011464595795,-0.5720860699301182,0.1321738562670083,-0.1457552426694471,2.0310611167898505,0.005611516634493485,-0.0010524400555444687
